Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (field)	Opportunity (field)
18	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	normalize_inputs	11/21/2025 22:08:48	11/21/2025 22:08:48	11/21/2025 22:08:48	11/21/2025 22:08:48	correct	0	1	0	Single-KC	19	normalize_inputs	3
19	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	compute_missing_sides	11/21/2025 22:08:49	11/21/2025 22:08:49		11/21/2025 22:08:58	incorrect	2	0	0	Single-KC	20	compute_missing_sides	2
20	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	compute_unknown_by_cosine	11/21/2025 22:08:50	11/21/2025 22:08:50		11/21/2025 22:08:54	incorrect	2	0	0	Single-KC	21	compute_unknown_by_cosine	3
21	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	consistency_checks	11/21/2025 22:08:51	11/21/2025 22:08:51		11/21/2025 22:08:59	incorrect	1	0	1	Single-KC	22	consistency_checks	3
22	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	classify_triangle	11/21/2025 22:08:52	11/21/2025 22:08:52	11/21/2025 22:08:52	11/21/2025 22:08:52	correct	0	1	0	Single-KC	23	classify_triangle	3
23	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	apply_pythagorean	11/21/2025 22:08:55	11/21/2025 22:08:55		11/21/2025 22:08:55	hint	0	0	1	Single-KC	24	apply_pythagorean	1
24	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	compute_missing_angles	11/21/2025 22:08:56	11/21/2025 22:08:56		11/21/2025 22:09:00	incorrect	2	0	0	Single-KC	25	compute_missing_angles	2
25	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	use_trig_ratios	11/21/2025 22:08:57	11/21/2025 22:08:57		11/21/2025 22:08:57	hint	0	0	1	Single-KC	26	use_trig_ratios	1
26	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	report_solution	11/21/2025 22:09:01	11/21/2025 22:09:01	11/21/2025 22:09:01	11/21/2025 22:09:01	correct	0	1	0	Single-KC	27	report_solution	3
27	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	1	done	11/21/2025 22:09:02	11/21/2025 22:09:02	11/21/2025 22:09:02	11/21/2025 22:09:02	correct	0	1	0	Single-KC	28	done	3
28	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	resolve_ssa_ambiguity	11/21/2025 22:09:04	11/21/2025 22:09:04	11/21/2025 22:09:21	11/21/2025 22:09:21	incorrect	1	2	0	Single-KC	29	resolve_ssa_ambiguity	3
29	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	normalize_inputs	11/21/2025 22:09:05	11/21/2025 22:09:05	11/21/2025 22:09:19	11/21/2025 22:09:19	correct	0	2	0	Single-KC	30	normalize_inputs	4
30	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	classify_triangle	11/21/2025 22:09:06	11/21/2025 22:09:06	11/21/2025 22:09:20	11/21/2025 22:09:20	correct	0	2	0	Single-KC	31	classify_triangle	4
31	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	compute_missing_angles	11/21/2025 22:09:08	11/21/2025 22:09:08	11/21/2025 22:09:22	11/21/2025 22:09:22	correct	0	2	0	Single-KC	32	compute_missing_angles	3
32	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	use_trig_ratios	11/21/2025 22:09:09	11/21/2025 22:09:09		11/21/2025 22:09:18	incorrect	2	0	0	Single-KC	33	use_trig_ratios	2
33	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	consistency_checks	11/21/2025 22:09:10	11/21/2025 22:09:10	11/21/2025 22:09:24	11/21/2025 22:09:24	incorrect	1	2	0	Single-KC	34	consistency_checks	4
34	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	apply_pythagorean	11/21/2025 22:09:11	11/21/2025 22:09:11		11/21/2025 22:09:15	incorrect	2	0	0	Single-KC	35	apply_pythagorean	2
35	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	compute_missing_sides	11/21/2025 22:09:12	11/21/2025 22:09:12	11/21/2025 22:09:23	11/21/2025 22:09:23	correct	0	2	0	Single-KC	36	compute_missing_sides	3
36	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	report_solution	11/21/2025 22:09:14	11/21/2025 22:09:14	11/21/2025 22:09:26	11/21/2025 22:09:26	correct	0	2	0	Single-KC	37	report_solution	4
37	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	2	done	11/21/2025 22:09:16	11/21/2025 22:09:16	11/21/2025 22:09:27	11/21/2025 22:09:27	correct	1	2	0	Single-KC	38	done	4
38	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	normalize_inputs	11/21/2025 22:09:29	11/21/2025 22:09:29	11/21/2025 22:09:29	11/21/2025 22:09:29	correct	0	1	0	Single-KC	39	normalize_inputs	5
39	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	classify_triangle	11/21/2025 22:09:30	11/21/2025 22:09:30	11/21/2025 22:09:30	11/21/2025 22:09:30	correct	0	1	0	Single-KC	40	classify_triangle	5
40	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	use_trig_ratios	11/21/2025 22:09:31	11/21/2025 22:09:31	11/21/2025 22:09:35	11/21/2025 22:09:35	incorrect	1	1	0	Single-KC	41	use_trig_ratios	3
41	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	apply_pythagorean	11/21/2025 22:09:32	11/21/2025 22:09:32	11/21/2025 22:09:32	11/21/2025 22:09:32	correct	0	1	0	Single-KC	42	apply_pythagorean	3
42	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	backfill_with_sines_if_needed	11/21/2025 22:09:33	11/21/2025 22:09:33		11/21/2025 22:09:33	incorrect	1	0	0	Single-KC	43	backfill_with_sines_if_needed	3
43	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	compute_unknown_by_cosine	11/21/2025 22:09:34	11/21/2025 22:09:34		11/21/2025 22:09:34	incorrect	1	0	0	Single-KC	44	compute_unknown_by_cosine	4
44	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	compute_missing_angles	11/21/2025 22:09:36	11/21/2025 22:09:36		11/21/2025 22:09:36	incorrect	1	0	0	Single-KC	45	compute_missing_angles	4
45	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	consistency_checks	11/21/2025 22:09:37	11/21/2025 22:09:37	11/21/2025 22:09:37	11/21/2025 22:09:37	correct	0	1	0	Single-KC	46	consistency_checks	5
46	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	compute_missing_sides	11/21/2025 22:09:38	11/21/2025 22:09:38		11/21/2025 22:09:38	incorrect	1	0	0	Single-KC	47	compute_missing_sides	4
47	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	report_solution	11/21/2025 22:09:39	11/21/2025 22:09:39	11/21/2025 22:09:39	11/21/2025 22:09:39	correct	0	1	0	Single-KC	48	report_solution	5
48	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	2	done	11/21/2025 22:09:40	11/21/2025 22:09:40	11/21/2025 22:09:40	11/21/2025 22:09:40	correct	0	1	0	Single-KC	49	done	5
49	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	3	normalize_inputs	11/21/2025 22:09:42	11/21/2025 22:09:42	11/21/2025 22:09:42	11/21/2025 22:09:42	correct	0	1	0	Single-KC	50	normalize_inputs	6
50	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	3	classify_triangle	11/21/2025 22:09:43	11/21/2025 22:09:43	11/21/2025 22:09:43	11/21/2025 22:09:43	correct	0	1	0	Single-KC	51	classify_triangle	6
51	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	3	resolve_ssa_ambiguity	11/21/2025 22:09:44	11/21/2025 22:09:44	11/21/2025 22:09:44	11/21/2025 22:09:44	correct	0	1	0	Single-KC	52	resolve_ssa_ambiguity	4
52	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	3	compute_missing_angles	11/21/2025 22:09:45	11/21/2025 22:09:45	11/21/2025 22:09:45	11/21/2025 22:09:45	correct	0	1	0	Single-KC	53	compute_missing_angles	5
53	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	3	compute_missing_sides	11/21/2025 22:09:46	11/21/2025 22:09:46	11/21/2025 22:09:46	11/21/2025 22:09:46	correct	0	1	0	Single-KC	54	compute_missing_sides	5
54	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	3	consistency_checks	11/21/2025 22:09:47	11/21/2025 22:09:47	11/21/2025 22:09:47	11/21/2025 22:09:47	correct	0	1	0	Single-KC	55	consistency_checks	6
55	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	3	report_solution	11/21/2025 22:09:48	11/21/2025 22:09:48	11/21/2025 22:09:48	11/21/2025 22:09:48	correct	0	1	0	Single-KC	56	report_solution	6
56	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/ASA: A=30, C=60, a=10	3	done	11/21/2025 22:09:49	11/21/2025 22:09:49	11/21/2025 22:09:49	11/21/2025 22:09:49	correct	0	1	0	Single-KC	57	done	6
57	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	normalize_inputs	11/21/2025 22:09:51	11/21/2025 22:09:51	11/21/2025 22:10:01	11/21/2025 22:10:01	correct	0	2	0	Single-KC	58	normalize_inputs	7
58	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	classify_triangle	11/21/2025 22:09:52	11/21/2025 22:09:52	11/21/2025 22:10:02	11/21/2025 22:10:02	correct	0	2	0	Single-KC	59	classify_triangle	7
59	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	apply_pythagorean	11/21/2025 22:09:53	11/21/2025 22:09:53		11/21/2025 22:09:53	incorrect	1	0	0	Single-KC	60	apply_pythagorean	4
60	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	compute_unknown_by_cosine	11/21/2025 22:09:54	11/21/2025 22:09:54	11/21/2025 22:10:04	11/21/2025 22:10:04	correct	0	2	0	Single-KC	61	compute_unknown_by_cosine	5
61	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	backfill_with_sines_if_needed	11/21/2025 22:09:55	11/21/2025 22:09:55	11/21/2025 22:10:05	11/21/2025 22:10:05	correct	0	2	0	Single-KC	62	backfill_with_sines_if_needed	4
62	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	compute_missing_angles	11/21/2025 22:09:56	11/21/2025 22:09:56		11/21/2025 22:09:56	incorrect	1	0	0	Single-KC	63	compute_missing_angles	6
63	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	consistency_checks	11/21/2025 22:09:57	11/21/2025 22:09:57	11/21/2025 22:10:06	11/21/2025 22:10:06	correct	1	2	0	Single-KC	64	consistency_checks	7
64	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	report_solution	11/21/2025 22:09:58	11/21/2025 22:09:58	11/21/2025 22:10:07	11/21/2025 22:10:07	correct	0	2	0	Single-KC	65	report_solution	7
65	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	2	done	11/21/2025 22:09:59	11/21/2025 22:09:59	11/21/2025 22:10:08	11/21/2025 22:10:08	correct	0	2	0	Single-KC	66	done	7
66	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	normalize_inputs	11/21/2025 22:10:10	11/21/2025 22:10:10	11/21/2025 22:10:28	11/21/2025 22:10:28	correct	0	3	0	Single-KC	67	normalize_inputs	8
67	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	classify_triangle	11/21/2025 22:10:11	11/21/2025 22:10:11	11/21/2025 22:10:29	11/21/2025 22:10:29	correct	0	3	0	Single-KC	68	classify_triangle	8
68	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	apply_pythagorean	11/21/2025 22:10:12	11/21/2025 22:10:12	11/21/2025 22:10:34	11/21/2025 22:10:34	correct	0	3	0	Single-KC	69	apply_pythagorean	5
69	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	use_trig_ratios	11/21/2025 22:10:13	11/21/2025 22:10:13	11/21/2025 22:10:35	11/21/2025 22:10:35	correct	0	3	0	Single-KC	70	use_trig_ratios	4
70	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	consistency_checks	11/21/2025 22:10:14	11/21/2025 22:10:14	11/21/2025 22:10:37	11/21/2025 22:10:37	correct	0	3	0	Single-KC	71	consistency_checks	8
71	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	report_solution	11/21/2025 22:10:15	11/21/2025 22:10:15	11/21/2025 22:10:38	11/21/2025 22:10:38	correct	0	3	0	Single-KC	72	report_solution	8
72	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	done	11/21/2025 22:10:16	11/21/2025 22:10:16	11/21/2025 22:10:39	11/21/2025 22:10:39	correct	1	3	0	Single-KC	73	done	8
73	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	compute_unknown_by_cosine	11/21/2025 22:10:20	11/21/2025 22:10:20		11/21/2025 22:10:33	incorrect	5	0	0	Single-KC	74	compute_unknown_by_cosine	6
74	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/Right triangle: a=3, b=4	3	backfill_with_sines_if_needed	11/21/2025 22:10:36	11/21/2025 22:10:36		11/21/2025 22:10:36	incorrect	1	0	0	Single-KC	75	backfill_with_sines_if_needed	5
75	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	3	normalize_inputs	11/21/2025 22:10:41	11/21/2025 22:10:41	11/21/2025 22:10:41	11/21/2025 22:10:41	correct	0	1	0	Single-KC	76	normalize_inputs	9
76	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	3	classify_triangle	11/21/2025 22:10:42	11/21/2025 22:10:42	11/21/2025 22:10:42	11/21/2025 22:10:42	correct	0	1	0	Single-KC	77	classify_triangle	9
77	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	3	use_trig_ratios	11/21/2025 22:10:43	11/21/2025 22:10:43		11/21/2025 22:10:43	incorrect	1	0	0	Single-KC	78	use_trig_ratios	5
78	c1a0fb51-9589-4f21-a7ab-523d0661a99a	solve_triangle/SAS: a=7, b=8, C=60.	3	apply_pythagorean	11/21/2025 22:10:44	11/21/2025 22:10:44		11/21/2025 22:17:48	incorrect	425	0	0	Single-KC	79	apply_pythagorean	6
0	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	1	normalize_inputs	11/21/2025 23:43:10	11/21/2025 23:43:10	11/21/2025 23:43:23	11/21/2025 23:43:23	hint	0	1	1	Single-KC	1	normalize_inputs	1
1	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	1	classify_triangle	11/21/2025 23:43:11	11/21/2025 23:43:11	11/21/2025 23:43:26	11/21/2025 23:43:26	hint	1	1	1	Single-KC	2	classify_triangle	1
2	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	1	resolve_ssa_ambiguity	11/21/2025 23:43:12	11/21/2025 23:43:12	11/21/2025 23:43:29	11/21/2025 23:43:29	hint	1	1	1	Single-KC	3	resolve_ssa_ambiguity	1
3	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	1	compute_missing_angles	11/21/2025 23:43:13	11/21/2025 23:43:13	11/21/2025 23:43:30	11/21/2025 23:43:30	hint	1	1	1	Single-KC	4	compute_missing_angles	1
4	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	1	compute_missing_sides	11/21/2025 23:43:14	11/21/2025 23:43:14	11/21/2025 23:43:32	11/21/2025 23:43:32	hint	1	1	1	Single-KC	5	compute_missing_sides	1
5	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	1	consistency_checks	11/21/2025 23:43:15	11/21/2025 23:43:15	11/21/2025 23:43:35	11/21/2025 23:43:35	hint	0	1	1	Single-KC	6	consistency_checks	1
6	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	1	report_solution	11/21/2025 23:43:16	11/21/2025 23:43:16	11/21/2025 23:43:36	11/21/2025 23:43:36	hint	3	1	1	Single-KC	7	report_solution	1
7	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	1	done	11/21/2025 23:43:17	11/21/2025 23:43:17	11/21/2025 23:43:37	11/21/2025 23:43:37	hint	4	1	1	Single-KC	8	done	1
8	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	normalize_inputs	11/21/2025 23:43:39	11/21/2025 23:43:39	11/21/2025 23:43:39	11/21/2025 23:43:39	correct	0	1	0	Single-KC	9	normalize_inputs	2
9	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	compute_missing_angles	11/21/2025 23:43:40	11/21/2025 23:43:40		11/21/2025 23:43:44	incorrect	2	0	0	Single-KC	10	compute_missing_angles	2
10	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	classify_triangle	11/21/2025 23:43:41	11/21/2025 23:43:41		11/21/2025 23:43:43	incorrect	1	0	1	Single-KC	11	classify_triangle	2
11	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	resolve_ssa_ambiguity	11/21/2025 23:43:42	11/21/2025 23:43:42		11/21/2025 23:43:45	incorrect	2	0	0	Single-KC	12	resolve_ssa_ambiguity	2
12	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	compute_unknown_by_cosine	11/21/2025 23:43:46	11/21/2025 23:43:46		11/21/2025 23:43:46	hint	0	0	1	Single-KC	13	compute_unknown_by_cosine	1
13	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	consistency_checks	11/21/2025 23:43:47	11/21/2025 23:43:47	11/21/2025 23:43:49	11/21/2025 23:43:49	incorrect	1	1	0	Single-KC	14	consistency_checks	2
14	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	backfill_with_sines_if_needed	11/21/2025 23:43:48	11/21/2025 23:43:48		11/21/2025 23:43:48	hint	0	0	1	Single-KC	15	backfill_with_sines_if_needed	1
15	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	done	11/21/2025 23:43:50	11/21/2025 23:43:50	11/21/2025 23:43:54	11/21/2025 23:43:54	incorrect	1	1	0	Single-KC	16	done	2
16	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	compute_missing_sides	11/21/2025 23:43:51	11/21/2025 23:43:51		11/21/2025 23:43:53	incorrect	2	0	0	Single-KC	17	compute_missing_sides	2
17	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	1	report_solution	11/21/2025 23:43:52	11/21/2025 23:43:52		11/21/2025 23:43:52	hint	0	0	1	Single-KC	18	report_solution	2
18	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	backfill_with_sines_if_needed	11/21/2025 23:43:56	11/21/2025 23:43:56		11/21/2025 23:44:11	incorrect	6	0	0	Single-KC	19	backfill_with_sines_if_needed	2
19	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	normalize_inputs	11/21/2025 23:43:57	11/21/2025 23:43:57	11/21/2025 23:43:57	11/21/2025 23:43:57	correct	0	1	0	Single-KC	20	normalize_inputs	3
20	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	compute_unknown_by_cosine	11/21/2025 23:43:59	11/21/2025 23:43:59		11/21/2025 23:44:09	incorrect	3	0	0	Single-KC	21	compute_unknown_by_cosine	2
21	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	consistency_checks	11/21/2025 23:44:00	11/21/2025 23:44:00	11/21/2025 23:44:10	11/21/2025 23:44:10	incorrect	1	1	0	Single-KC	22	consistency_checks	3
22	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	classify_triangle	11/21/2025 23:44:01	11/21/2025 23:44:01	11/21/2025 23:44:01	11/21/2025 23:44:01	correct	0	1	0	Single-KC	23	classify_triangle	3
23	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	resolve_ssa_ambiguity	11/21/2025 23:44:03	11/21/2025 23:44:03	11/21/2025 23:44:03	11/21/2025 23:44:03	correct	0	1	0	Single-KC	24	resolve_ssa_ambiguity	3
24	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	compute_missing_angles	11/21/2025 23:44:06	11/21/2025 23:44:06	11/21/2025 23:44:06	11/21/2025 23:44:06	correct	0	1	0	Single-KC	25	compute_missing_angles	3
25	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	compute_missing_sides	11/21/2025 23:44:08	11/21/2025 23:44:08	11/21/2025 23:44:08	11/21/2025 23:44:08	correct	0	1	0	Single-KC	26	compute_missing_sides	3
26	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	report_solution	11/21/2025 23:44:12	11/21/2025 23:44:12	11/21/2025 23:44:12	11/21/2025 23:44:12	correct	0	1	0	Single-KC	27	report_solution	3
27	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/ASA: A=30, C=60, a=10	2	done	11/21/2025 23:44:13	11/21/2025 23:44:13	11/21/2025 23:44:13	11/21/2025 23:44:13	correct	0	1	0	Single-KC	28	done	3
28	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	normalize_inputs	11/21/2025 23:44:15	11/21/2025 23:44:15	11/21/2025 23:44:25	11/21/2025 23:44:25	correct	0	2	0	Single-KC	29	normalize_inputs	4
29	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	classify_triangle	11/21/2025 23:44:16	11/21/2025 23:44:16	11/21/2025 23:44:26	11/21/2025 23:44:26	correct	0	2	0	Single-KC	30	classify_triangle	4
30	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	compute_unknown_by_cosine	11/21/2025 23:44:17	11/21/2025 23:44:17	11/21/2025 23:44:27	11/21/2025 23:44:27	correct	0	2	0	Single-KC	31	compute_unknown_by_cosine	3
31	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	compute_missing_sides	11/21/2025 23:44:18	11/21/2025 23:44:18		11/21/2025 23:44:18	incorrect	1	0	0	Single-KC	32	compute_missing_sides	4
32	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	compute_missing_angles	11/21/2025 23:44:19	11/21/2025 23:44:19		11/21/2025 23:44:19	incorrect	1	0	0	Single-KC	33	compute_missing_angles	4
33	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	backfill_with_sines_if_needed	11/21/2025 23:44:20	11/21/2025 23:44:20	11/21/2025 23:44:28	11/21/2025 23:44:28	correct	0	2	0	Single-KC	34	backfill_with_sines_if_needed	3
34	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	consistency_checks	11/21/2025 23:44:21	11/21/2025 23:44:21	11/21/2025 23:44:29	11/21/2025 23:44:29	correct	0	2	0	Single-KC	35	consistency_checks	4
35	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	report_solution	11/21/2025 23:44:22	11/21/2025 23:44:22	11/21/2025 23:44:30	11/21/2025 23:44:30	correct	0	2	0	Single-KC	36	report_solution	4
36	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/SAS: a=7, b=8, C=60.	2	done	11/21/2025 23:44:23	11/21/2025 23:44:23	11/21/2025 23:44:31	11/21/2025 23:44:31	correct	0	2	0	Single-KC	37	done	4
37	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/Right triangle: a=3, b=4	1	normalize_inputs	11/21/2025 23:44:33	11/21/2025 23:44:33	11/21/2025 23:44:33	11/21/2025 23:44:33	correct	0	1	0	Single-KC	38	normalize_inputs	5
38	be2c79bc-1574-4d80-8da6-10093cbb0f80	solve_triangle/Right triangle: a=3, b=4	1	classify_triangle	11/21/2025 23:44:34	11/21/2025 23:44:34	11/21/2025 23:44:35	11/21/2025 23:44:35	incorrect	1	1	0	Single-KC	39	classify_triangle	5
